student_id,filename,url,mimeType,id
112101514,112101514_014.png,https://drive.google.com/uc?export=view&id=1rQB4cV9VwlVgC7HmPGLngPkB7I6CDmiu,image/png,1rQB4cV9VwlVgC7HmPGLngPkB7I6CDmiu
112101514,112101514_008.png,https://drive.google.com/uc?export=view&id=1un4Whk8xg-UgIFa4UakKssRadBJCXtuv,image/png,1un4Whk8xg-UgIFa4UakKssRadBJCXtuv
112101514,112101514_015.png,https://drive.google.com/uc?export=view&id=1zy3fL7rYFT6NybCWe2hzHgR0TgDrGPjK,image/png,1zy3fL7rYFT6NybCWe2hzHgR0TgDrGPjK
112101514,112101514_003.png,https://drive.google.com/uc?export=view&id=1Fh0iA5ViLkLXwFGTfFoF1MeU9MRsHN-2,image/png,1Fh0iA5ViLkLXwFGTfFoF1MeU9MRsHN-2
112101514,112101514_006.png,https://drive.google.com/uc?export=view&id=1Sxda9MkVQ4VRwaCTUZLW1m04LXtIay73,image/png,1Sxda9MkVQ4VRwaCTUZLW1m04LXtIay73
112101514,112101514_007.png,https://drive.google.com/uc?export=view&id=1VJFGHd_efDMZDI5qVzQJqMN4F4rNA42K,image/png,1VJFGHd_efDMZDI5qVzQJqMN4F4rNA42K
112101514,112101514_001.png,https://drive.google.com/uc?export=view&id=1XvaHYNdsRgAznX-6ljU2vfj_JYCwgLPR,image/png,1XvaHYNdsRgAznX-6ljU2vfj_JYCwgLPR
112101514,112101514_002.png,https://drive.google.com/uc?export=view&id=1a6hi9Y60kBOqgMr7ccpqIQJ0eudJwDdM,image/png,1a6hi9Y60kBOqgMr7ccpqIQJ0eudJwDdM
112101514,112101514_005.png,https://drive.google.com/uc?export=view&id=1bUA9I8D164Ska6I4y8UHLP_wgq-X78N_,image/png,1bUA9I8D164Ska6I4y8UHLP_wgq-X78N_
112101514,112101514_004.png,https://drive.google.com/uc?export=view&id=1zw2aJa5sS-i5zFysPBS31DEGzkaEszdu,image/png,1zw2aJa5sS-i5zFysPBS31DEGzkaEszdu
112101504,meta.json,https://drive.google.com/uc?export=view&id=1tiDykz-XXInKZRFgvtJ7EZfgPNjleE4t,application/json,1tiDykz-XXInKZRFgvtJ7EZfgPNjleE4t
112101504,112101504_018.png,https://drive.google.com/uc?export=view&id=1IapL683cQ_4UqUIOafiKeuaejYgOyYIv,image/png,1IapL683cQ_4UqUIOafiKeuaejYgOyYIv
112101504,112101504_019.png,https://drive.google.com/uc?export=view&id=1YRIZRxHlc1l7mIR2LIG4ESAk3uiVVPVv,image/png,1YRIZRxHlc1l7mIR2LIG4ESAk3uiVVPVv
112101504,112101504_017.png,https://drive.google.com/uc?export=view&id=1ITN3HVhtUtpv4hiLi-WwpXAb0fHkTznQ,image/png,1ITN3HVhtUtpv4hiLi-WwpXAb0fHkTznQ
112101504,112101504_016.png,https://drive.google.com/uc?export=view&id=1P3W8deL7aZl52dQYEeHvJn4JiLvUX7ab,image/png,1P3W8deL7aZl52dQYEeHvJn4JiLvUX7ab
112101504,112101504_014.png,https://drive.google.com/uc?export=view&id=1DXU9YhXOSDKIzXNhYNVc63RZVfnosstX,image/png,1DXU9YhXOSDKIzXNhYNVc63RZVfnosstX
112101504,112101504_015.png,https://drive.google.com/uc?export=view&id=1ywIhoTL0_bWKrIY-wqDwIdQPGk3n46Cy,image/png,1ywIhoTL0_bWKrIY-wqDwIdQPGk3n46Cy
112101504,112101504_012.png,https://drive.google.com/uc?export=view&id=1AXZ1WJUDWmuooK9xSNmSqmQWFYO7ewH2,image/png,1AXZ1WJUDWmuooK9xSNmSqmQWFYO7ewH2
112101504,112101504_013.png,https://drive.google.com/uc?export=view&id=1iinuDHAkJJ4cayi3Qf2xXNkWg0dN-V44,image/png,1iinuDHAkJJ4cayi3Qf2xXNkWg0dN-V44
112101504,112101504_010.png,https://drive.google.com/uc?export=view&id=1PrMRFABo4EFw6XA0N7o2K_0DOK4d2yir,image/png,1PrMRFABo4EFw6XA0N7o2K_0DOK4d2yir
112101504,112101504_011.png,https://drive.google.com/uc?export=view&id=1dBxZZeX_88uy4WGU-TLve5hPV-6gE_BE,image/png,1dBxZZeX_88uy4WGU-TLve5hPV-6gE_BE
112101504,112101504_008.png,https://drive.google.com/uc?export=view&id=1KSjdyCATAu6AV0UdrrUjMVcggnWLDD6q,image/png,1KSjdyCATAu6AV0UdrrUjMVcggnWLDD6q
112101504,112101504_007.png,https://drive.google.com/uc?export=view&id=1aPrhIyEwlunX2ZXIWD-f6S0Mol1EjYcA,image/png,1aPrhIyEwlunX2ZXIWD-f6S0Mol1EjYcA
112101504,112101504_009.png,https://drive.google.com/uc?export=view&id=1p0FR0exyGDrix6fP9dWNjC6pU0OisXQA,image/png,1p0FR0exyGDrix6fP9dWNjC6pU0OisXQA
112101504,112101504_006.png,https://drive.google.com/uc?export=view&id=187iON0qCwJh-6r1FnZNJLoghTPiEClBZ,image/png,187iON0qCwJh-6r1FnZNJLoghTPiEClBZ
112101504,112101504_005.png,https://drive.google.com/uc?export=view&id=1ntxe_20u3z3jy3SQTmkIHtNEno3EY04X,image/png,1ntxe_20u3z3jy3SQTmkIHtNEno3EY04X
112101504,112101504_003.png,https://drive.google.com/uc?export=view&id=127Ph0Myl1aSExeaObzAt3faynq2sOB0D,image/png,127Ph0Myl1aSExeaObzAt3faynq2sOB0D
112101504,112101504_004.png,https://drive.google.com/uc?export=view&id=1d8VUvYO1iIdWj9kt2emHYPjxXOoCQfUZ,image/png,1d8VUvYO1iIdWj9kt2emHYPjxXOoCQfUZ
112101504,112101504_001.png,https://drive.google.com/uc?export=view&id=10jHnQ5M5B0lzvvwzw6Z3sq8kdrvgXmUr,image/png,10jHnQ5M5B0lzvvwzw6Z3sq8kdrvgXmUr
112101504,112101504_002.png,https://drive.google.com/uc?export=view&id=1QP7HiJc2ZEPM1GCz3DSmLVq66fQuecVy,image/png,1QP7HiJc2ZEPM1GCz3DSmLVq66fQuecVy
112101501,meta.json,https://drive.google.com/uc?export=view&id=1CVktZGY3BxEvTNgxpibnWPiSJ6vE-xjk,application/json,1CVktZGY3BxEvTNgxpibnWPiSJ6vE-xjk
112101501,112101501_024.png,https://drive.google.com/uc?export=view&id=1WePO_vy7677tCjNq1dAhT_1HXmg3gvM2,image/png,1WePO_vy7677tCjNq1dAhT_1HXmg3gvM2
112101501,112101501_022.png,https://drive.google.com/uc?export=view&id=1gIgX5b90O7d7bneNlthTT_Md8LK6bfdD,image/png,1gIgX5b90O7d7bneNlthTT_Md8LK6bfdD
112101501,112101501_021.png,https://drive.google.com/uc?export=view&id=1i-Skor0vc2g7foktF3ARKpM1Hkb8ycB8,image/png,1i-Skor0vc2g7foktF3ARKpM1Hkb8ycB8
112101501,112101501_023.png,https://drive.google.com/uc?export=view&id=1k-9qbkbXRKEmuoQzSg-OyKdUSXa9YCWH,image/png,1k-9qbkbXRKEmuoQzSg-OyKdUSXa9YCWH
112101501,112101501_025.png,https://drive.google.com/uc?export=view&id=1mKuFCWK6kcWGACnL89lXxtoHVJO1Kx1x,image/png,1mKuFCWK6kcWGACnL89lXxtoHVJO1Kx1x
112101501,112101501_015.png,https://drive.google.com/uc?export=view&id=1L0djPMvNtd8lNA_-pv2BJyVYncr9qpeh,image/png,1L0djPMvNtd8lNA_-pv2BJyVYncr9qpeh
112101501,112101501_014.png,https://drive.google.com/uc?export=view&id=1Rsmi2Smz2SPmFdsxk3qxmvMbqHUS38Cx,image/png,1Rsmi2Smz2SPmFdsxk3qxmvMbqHUS38Cx
112101501,112101501_017.png,https://drive.google.com/uc?export=view&id=1XiigAHZd9aaQcmPzrMLOAOGITL6lLojR,image/png,1XiigAHZd9aaQcmPzrMLOAOGITL6lLojR
112101501,112101501_013.png,https://drive.google.com/uc?export=view&id=1_m0x8YE1REzBdYs5E7TMqkEOPoeZEe01,image/png,1_m0x8YE1REzBdYs5E7TMqkEOPoeZEe01
112101501,112101501_019.png,https://drive.google.com/uc?export=view&id=1b2upbjDkieRXVlb5HcBlamIWCZJiTI8U,image/png,1b2upbjDkieRXVlb5HcBlamIWCZJiTI8U
